frame,Chest_x,Chest_y,Chest_conf,Nose_x,Nose_y,Nose_conf,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf
0,0.4837236881256103,0.4096806844075521,0.9980242252349854,0.4837236881256103,0.31391163170653646,0.9980242252349854,0.5475337505340576,0.4075377570258247,0.9980242252349854,0.419913625717163,0.4118236117892795,0.9992285966873168,0.595297384262085,0.559395260281033,0.9906692504882812,0.3650888919830322,0.5524717966715494,0.9957097768783568
1,0.4837235927581786,0.4096793068779839,0.9980236291885376,0.4837235927581786,0.3139113531273371,0.9980236291885376,0.5475329399108887,0.4075369093153211,0.9980236291885376,0.4199142456054687,0.4118217044406467,0.9992283582687378,0.5952955722808838,0.5593916151258681,0.9906688332557678,0.3650885581970214,0.5524700588650173,0.9957091808319092
2,0.4836852550506592,0.4082928127712674,0.99826318025589,0.4836852550506592,0.3118195115883947,0.99826318025589,0.5479340553283691,0.4053637186686198,0.99826318025589,0.4194364547729492,0.4112219068739149,0.9992697834968568,0.603709602355957,0.5517448425292969,0.9914659261703492,0.3589360237121582,0.5431362575954861,0.9956681728363036
3,0.4836040258407592,0.4056812074449326,0.9985350370407104,0.4836040258407592,0.30744299161647204,0.9985350370407104,0.5490509510040283,0.4032479180230034,0.9985350370407104,0.4181571006774902,0.4081144968668619,0.9993070363998412,0.6106889724731446,0.540327623155382,0.9916489124298096,0.3500661373138428,0.5289900885687934,0.9960331320762634
4,0.4831033468246459,0.4038772583007812,0.9988716244697572,0.4831033468246459,0.30414490008404516,0.9988716244697572,0.5495670795440674,0.4020722283257378,0.9988716244697572,0.4166396141052246,0.4056822882758246,0.9993016719818116,0.6191766262054443,0.5277685377332899,0.9929131865501404,0.3432409524917602,0.5154307471381293,0.995854675769806
5,0.4821405649185181,0.3999614079793294,0.9990811347961426,0.4821405649185181,0.29810096760252236,0.9990811347961426,0.5500032901763916,0.397510740492079,0.9990811347961426,0.4142778396606445,0.4024120754665798,0.9993119239807128,0.6268362522125244,0.5108486175537109,0.9940084218978882,0.3353267431259155,0.5011147816975912,0.9957218170166016
6,0.4813252925872803,0.3957898457845051,0.9991053938865662,0.4813252925872803,0.29400001482949795,0.9991053938865662,0.5491467952728272,0.3935077243381076,0.9991053938865662,0.4135037899017334,0.3980719672309027,0.9992406368255616,0.6343969821929931,0.4918258666992187,0.995536208152771,0.3281304359436035,0.4840494791666667,0.9951021671295166
7,0.4834980726242065,0.396008555094401,0.9991409778594972,0.4834980726242065,0.29329032375757086,0.9991409778594972,0.5519516468048096,0.3941492292616102,0.9991409778594972,0.4150444984436035,0.3978678809271918,0.9993342757225036,0.6397198677062989,0.4733126322428385,0.9936002492904664,0.3263243198394775,0.4619006262885199,0.9956592917442322
8,0.4828208923339843,0.3924694697062174,0.999197781085968,0.4828208923339843,0.2914033622146922,0.999197781085968,0.5501201152801514,0.3892245822482639,0.999197781085968,0.4155216693878173,0.395714357164171,0.9993791580200196,0.6386319637298584,0.4521019829644097,0.9950869679450988,0.3238949298858642,0.4451491461859809,0.9966275095939636
9,0.4832957029342651,0.3894286685519748,0.9992092251777648,0.4832957029342651,0.29021724098727075,0.9992092251777648,0.5493319034576416,0.3857076856825087,0.9992092251777648,0.4172595024108886,0.393149651421441,0.9994254112243652,0.6427809715270996,0.4351707034640842,0.9948676824569702,0.3251361846923828,0.4235571967230903,0.9970505237579346
10,0.4825212478637695,0.3876465691460503,0.999232292175293,0.4825212478637695,0.28777381234575156,0.999232292175293,0.5490012168884277,0.3839648776584201,0.999232292175293,0.4160412788391113,0.3913282606336805,0.9993742108345032,0.6470195293426514,0.4136109246148003,0.9947316646575928,0.3174530029296875,0.4128972371419271,0.9962400197982788
11,0.4834324359893799,0.385971196492513,0.9991119503974916,0.4834324359893799,0.2893652524978956,0.9991119503974916,0.5477302551269532,0.3822751363118489,0.9991119503974916,0.4191346168518066,0.3896672566731771,0.9993537068367004,0.6446020126342773,0.3969511244032118,0.994186282157898,0.3246906757354736,0.3952612982855902,0.9966769218444824
12,0.4832797765731811,0.3827022976345485,0.9990479350090028,0.4832797765731811,0.2875262364305641,0.9990479350090028,0.5465820789337158,0.3783651563856336,0.9990479350090028,0.4199774742126465,0.3870394388834635,0.9993091821670532,0.6452877044677734,0.3827790154351128,0.9941012263298036,0.323033595085144,0.3818071153428819,0.996584177017212
13,0.4826946973800659,0.375953992207845,0.9992885589599608,0.4826946973800659,0.2795653641437153,0.9992885589599608,0.5468398094177246,0.3721284654405382,0.9994938373565674,0.4185495853424072,0.3797795189751519,0.9992885589599608,0.6478004455566406,0.366373062133789,0.997864067554474,0.3213918924331665,0.378396987915039,0.9961962699890136
14,0.4847316026687621,0.3753870646158854,0.9992875456809998,0.4847316026687621,0.2794716566620506,0.9992875456809998,0.5486083030700684,0.3724627176920573,0.9994534850120544,0.420854902267456,0.3783114115397135,0.9992875456809998,0.6517580032348633,0.3577307383219401,0.995728313922882,0.3254542350769043,0.3656207614474826,0.9961835741996764
15,0.4853371143341064,0.3749796125623914,0.9993118047714232,0.4853371143341064,0.2791623756369742,0.9993118047714232,0.5491910934448242,0.3732222239176432,0.9993413090705872,0.4214831352233886,0.3767370012071397,0.9993118047714232,0.6488224029541015,0.3482667287190755,0.9939228892326356,0.3265994310379028,0.3583271450466579,0.9964340925216676
16,0.4838545083999633,0.3718821631537543,0.9992735981941224,0.4838545083999633,0.2756523183448772,0.9992735981941224,0.5479642391204834,0.3695201026068793,0.999313473701477,0.4197447776794433,0.3742442237006293,0.9992735981941224,0.6497447490692139,0.3381163279215495,0.9968127608299256,0.3229384660720825,0.3529029846191406,0.9965243935585022
17,0.4836635112762451,0.3718837314181857,0.9992296695709229,0.4836635112762451,0.27645103957005357,0.9992296695709229,0.5472507953643799,0.3697884877522786,0.9992296695709229,0.4200762271881103,0.3739789750840929,0.9992959499359132,0.6469875335693359,0.3344173007541232,0.9968352913856506,0.3253774642944336,0.3462638854980469,0.996695637702942
18,0.4837699174880981,0.371351220872667,0.9992411136627196,0.4837699174880981,0.2759681770384742,0.9992411136627196,0.5473316192626954,0.3694985707600911,0.999278724193573,0.420208215713501,0.373203870985243,0.9992411136627196,0.6483273506164551,0.3319861094156901,0.9970236420631408,0.3266210079193115,0.3444049411349826,0.9964816570281982
19,0.4834440231323241,0.3712023417154948,0.99917334318161,0.4834440231323241,0.2773497168577921,0.99917334318161,0.5459868907928467,0.3694144778781467,0.99917334318161,0.4209011554718017,0.3729902055528429,0.999278962612152,0.6465959548950195,0.3286616431342231,0.9964078068733216,0.3257212162017822,0.3409583621554904,0.9965448975563048
20,0.4828136444091797,0.3706583870781792,0.999128758907318,0.4828136444091797,0.2777966012778068,0.999128758907318,0.5446767330169677,0.368304443359375,0.999128758907318,0.4209505558013916,0.3730123307969835,0.999263346195221,0.6466395854949951,0.3262715657552083,0.9962671399116516,0.3260926008224487,0.3398147583007812,0.9964718818664552
21,0.4823910236358643,0.3704792234632704,0.9991219639778136,0.4823910236358643,0.2775895311517833,0.9991219639778136,0.5442843914031983,0.3684549543592665,0.9991219639778136,0.4204976558685303,0.3725034925672743,0.9992895126342772,0.6458868026733399,0.3272534688313802,0.9961256384849548,0.325325059890747,0.3398104773627387,0.9965664148330688
22,0.4813256978988647,0.3701809989081488,0.9991043210029602,0.4813256978988647,0.27737892019931853,0.9991043210029602,0.5431630611419678,0.3682325575086805,0.9991043210029602,0.4194883346557617,0.3721294403076172,0.9993090629577636,0.6442190170288086,0.3301172468397352,0.996147871017456,0.3229613065719604,0.3415670606825087,0.9965862035751344
23,0.48075213432312,0.3703346464369031,0.9991175532341005,0.48075213432312,0.2771292685325565,0.9991175532341005,0.5428592681884765,0.3684109581841363,0.9991175532341005,0.4186450004577636,0.3722583346896701,0.9993413090705872,0.6422824859619141,0.3338292439778645,0.9962432384490968,0.3232992649078369,0.3440198262532552,0.996695637702942
24,0.4806728839874268,0.3703843222724066,0.9990836381912231,0.4806728839874268,0.27675648404111647,0.9990836381912231,0.543071174621582,0.3687937842475043,0.9990836381912231,0.4182745933532715,0.371974860297309,0.9993964433670044,0.6426197528839112,0.3363949669731987,0.9957389831542968,0.318821120262146,0.34821900261773,0.996892511844635
25,0.4809684991836548,0.3708059946695963,0.9991248250007628,0.4809684991836548,0.27713346249357396,0.9991248250007628,0.5433857440948486,0.3688350677490234,0.9991248250007628,0.4185512542724609,0.3727769215901693,0.9993207454681396,0.6455646514892578,0.3392073737250434,0.9955601692199708,0.3217833518981933,0.3570873684353298,0.99668151140213
26,0.4815533399581909,0.3706258985731336,0.9992831349372864,0.4815533399581909,0.27673046787111616,0.9992831349372864,0.5440994739532471,0.3681040445963541,0.999283730983734,0.4190072059631348,0.3731477525499131,0.9992831349372864,0.6487263679504395,0.3448593987358941,0.9969019889831544,0.3259200572967529,0.3643018934461806,0.9967215657234192
27,0.4815033435821533,0.3714942932128906,0.9992581009864808,0.4815033435821533,0.2779265290396958,0.9992581009864808,0.5437760353088379,0.3678624471028646,0.9992897510528564,0.4192306518554687,0.3751261393229166,0.9992581009864808,0.6461952209472657,0.3539632585313585,0.9973044395446776,0.3235441923141479,0.3696845160590278,0.9966397285461426
28,0.4808073759078979,0.3719574822319877,0.9993473887443542,0.4808073759078979,0.2774945040315554,0.9993473887443542,0.5435838222503662,0.3669566260443793,0.9994502663612366,0.4180309295654297,0.3769583384195963,0.9993473887443542,0.648173713684082,0.3600131140814887,0.9981069564819336,0.3146064758300781,0.3767833285861545,0.9969680905342102
29,0.4806219577789306,0.3735935846964517,0.9993294477462769,0.4806219577789306,0.2782344108189874,0.9993294477462769,0.5439233303070068,0.3677254570855034,0.9994458556175232,0.4173205852508544,0.3794617123074001,0.9993294477462769,0.6479400634765625,0.3702516767713759,0.9981594681739808,0.3127886056900024,0.3859096950954861,0.9970412850379944
30,0.481055474281311,0.3762718624538845,0.9992249011993408,0.481055474281311,0.28313733770719,0.9992249011993408,0.542772626876831,0.3694805569118923,0.9992249011993408,0.419338321685791,0.3830631679958767,0.9993438124656676,0.6475284099578857,0.3772370232476128,0.9974690675735474,0.3208123207092285,0.3854158613416883,0.997073531150818
31,0.4818041801452637,0.3782147937350802,0.9993122816085817,0.4818041801452637,0.2821301222608187,0.9993122816085817,0.5456068992614747,0.372519048055013,0.9993122816085817,0.4180014610290527,0.3839105394151476,0.9993244409561156,0.6509410858154296,0.3881878746880425,0.9974743723869324,0.3187919855117798,0.3962831285264757,0.9968288540840148
32,0.4815616130828857,0.3795240614149305,0.9993000030517578,0.4815616130828857,0.2822480288667889,0.9993000030517578,0.5462240219116211,0.3745859781901041,0.9993000030517578,0.4168992042541504,0.3844621446397569,0.9993483424186708,0.6457677841186523,0.397462887234158,0.9974172115325928,0.3168378114700317,0.405927997165256,0.9970014691352844
33,0.481657862663269,0.3818552017211913,0.9993601441383362,0.481657862663269,0.2809685896491212,0.9993601441383362,0.5488403797149658,0.3786750793457031,0.9993601441383362,0.4144753456115723,0.3850353240966797,0.9993971586227416,0.6495566368103027,0.4074957529703776,0.9974215030670166,0.3125386714935302,0.4155398898654514,0.9968146681785583
34,0.483028483390808,0.3846695582071939,0.9993823766708374,0.483028483390808,0.2815069723699083,0.9993823766708374,0.5517382144927978,0.3816726684570312,0.9993823766708374,0.4143187522888183,0.3876664479573568,0.9994290471076964,0.6516419410705566,0.4197091420491536,0.997148096561432,0.3131145000457763,0.4228961096869574,0.9968023300170898
35,0.4842336654663086,0.3849164538913302,0.999427616596222,0.4842336654663086,0.2810339020756348,0.999427616596222,0.5534283638000488,0.3820262061225043,0.999427616596222,0.4150389671325684,0.3878067016601562,0.9994478821754456,0.6504869937896729,0.4326961517333984,0.9961561560630798,0.3167315483093261,0.4283558315700955,0.9971140623092652
36,0.484144639968872,0.3861541748046875,0.9993383288383484,0.484144639968872,0.28297830956695963,0.9993383288383484,0.5528944492340088,0.383988528781467,0.9993383288383484,0.4153948307037353,0.388319820827908,0.9994420409202576,0.6466079711914062,0.4420438554551866,0.995890736579895,0.3200832366943359,0.4333974202473958,0.9970743656158448
37,0.4847646474838257,0.3880393981933593,0.9994088411331176,0.4847646474838257,0.28386127545774553,0.9994088411331176,0.5541887760162354,0.386069107055664,0.9994088411331176,0.415340518951416,0.3900096893310547,0.99941885471344,0.6475204467773438,0.4530626508924696,0.9963303208351136,0.3211935043334961,0.4432842678493923,0.9971815347671508
38,0.4848018884658813,0.3896677229139539,0.9993605017662048,0.4848018884658813,0.2840298861776902,0.9993605017662048,0.5552151203155518,0.3883680979410807,0.9993605017662048,0.4143886566162109,0.3909673478868272,0.9994009733200072,0.6451498508453369,0.463452657063802,0.9953800439834596,0.3192563533782959,0.4533482869466146,0.9966347813606262
39,0.4846991539001464,0.3906212488810221,0.999302625656128,0.4846991539001464,0.28506857016147313,0.999302625656128,0.555067491531372,0.3904941134982639,0.999302625656128,0.4143308162689209,0.3907483842637804,0.9993966817855836,0.6439962387084961,0.4698383331298828,0.9945698380470276,0.3219124794006348,0.4597417619493272,0.996187150478363
40,0.4850391626358032,0.3922606786092122,0.9992596507072448,0.4850391626358032,0.28684175674047474,0.9992596507072448,0.5553160667419433,0.3928387112087673,0.9992596507072448,0.4147622585296631,0.3916826460096571,0.9993830919265748,0.6432103157043457,0.476353030734592,0.9935787916183472,0.3224052190780639,0.4672913445366753,0.995716154575348
41,0.484324836730957,0.3933866500854491,0.9992243051528932,0.484324836730957,0.288397288206096,0.9992243051528932,0.5543086528778076,0.3945147620307074,0.9992243051528932,0.4143410205841064,0.3922585381401909,0.9993895292282104,0.6409099102020264,0.4866757286919488,0.9937503933906556,0.3246395111083984,0.4743952433268229,0.9957950115203856
42,0.484206223487854,0.3945225609673394,0.999234676361084,0.484206223487854,0.2895899037622066,0.999234676361084,0.5541520595550538,0.3956612904866536,0.999234676361084,0.4142603874206543,0.3933838314480252,0.9993582367897034,0.6362556457519531,0.4940880669487847,0.9936771988868712,0.3272145271301269,0.4818406422932942,0.9957643747329712
43,0.4841971874237061,0.3963675392998589,0.9992177486419678,0.4841971874237061,0.2913537643819824,0.9992177486419678,0.554205322265625,0.3967506832546658,0.9992177486419678,0.4141890525817871,0.3959843953450521,0.9993267059326172,0.6334617614746094,0.4987243228488498,0.9938395619392396,0.3274755001068115,0.4910308414035373,0.9955955147743224
44,0.4839276790618896,0.3974360783894856,0.9991008043289183,0.4839276790618896,0.29298464908370914,0.9991008043289183,0.5535613536834717,0.3971442328559028,0.9991008043289183,0.4142940044403076,0.3977279239230685,0.9993614554405212,0.6303565502166748,0.505525165134006,0.992691457271576,0.3323654651641846,0.4963096194797092,0.9956318140029908
45,0.4832074165344238,0.398202896118164,0.999115526676178,0.4832074165344238,0.2936246354261327,0.999115526676178,0.5529248237609863,0.3977558559841579,0.999115526676178,0.4134900093078613,0.3986499362521701,0.9993304014205932,0.6280043601989747,0.5128574795193143,0.9937790036201476,0.3342501640319824,0.5018486022949219,0.9956610798835754
46,0.484181785583496,0.4013621012369792,0.9990161657333374,0.484181785583496,0.29852630767494376,0.9990161657333374,0.552737808227539,0.4009610493977865,0.9990161657333374,0.4156257629394531,0.4017631530761719,0.9993663430213928,0.6258255958557128,0.5190497504340278,0.9926689863204956,0.3362404584884643,0.5075346628824869,0.9959575533866882
47,0.4840842723846435,0.4019206576877169,0.9988396763801576,0.4840842723846435,0.29934191807783617,0.9988396763801576,0.5524697303771973,0.4016961839463975,0.9988396763801576,0.4156988143920898,0.4021451314290364,0.9993641972541808,0.6224597930908203,0.5242523617214627,0.9914291501045228,0.3400359630584716,0.5118604448106554,0.9958542585372924
48,0.4839608669281006,0.4027138815985785,0.9988875985145568,0.4839608669281006,0.30074024175124353,0.9988875985145568,0.5519428253173828,0.4024615817599826,0.9988875985145568,0.4159789085388183,0.4029661814371745,0.999334990978241,0.619532299041748,0.5299670749240452,0.9921741485595704,0.3424176692962646,0.518495856391059,0.9956793189048768
49,0.4835733652114868,0.4030064900716146,0.9989018440246582,0.4835733652114868,0.30154686663261215,0.9989018440246582,0.5512085914611816,0.4022243075900608,0.9989018440246582,0.415938138961792,0.4037886725531684,0.9993647933006288,0.616806173324585,0.5324222988552517,0.9924511313438416,0.3441524505615234,0.5252465989854601,0.996052086353302
50,0.483384108543396,0.4032347361246744,0.998709797859192,0.483384108543396,0.3025940325405235,0.998709797859192,0.5504707336425781,0.4022533840603298,0.998709797859192,0.4162974834442138,0.4042160881890191,0.9993682503700256,0.6147795677185058,0.5346624586317275,0.9915926456451416,0.3468355655670166,0.5305364820692274,0.9959229230880736
51,0.4834466934204102,0.4040690528021918,0.9986114501953124,0.4834466934204102,0.3035848836827634,0.9986114501953124,0.5504212856292725,0.4026584201388888,0.9986114501953124,0.4164721012115479,0.4054796854654948,0.999347984790802,0.6138916015625,0.5430698818630643,0.9914119243621826,0.3498373985290527,0.5340037027994792,0.995954155921936
52,0.4835652112960815,0.4039355172051324,0.9984956979751588,0.4835652112960815,0.30458422791284645,0.9984956979751588,0.5497650146484375,0.4018014272054036,0.9984956979751588,0.4173654079437255,0.4060696072048611,0.9993149042129515,0.6116042137145996,0.5453391604953342,0.9906259775161744,0.3541560649871826,0.5378577338324653,0.9956220984458924
53,0.4832896471023559,0.4048340903388129,0.9984056353569032,0.4832896471023559,0.3058598286760616,0.9984056353569032,0.549219799041748,0.4021977318657769,0.9984056353569032,0.4173594951629639,0.4074704488118489,0.9993208646774292,0.6085410118103027,0.5459454854329427,0.990979552268982,0.3554208755493164,0.5437210930718316,0.995545506477356
54,0.483267593383789,0.4051042344835069,0.9982699155807496,0.483267593383789,0.3067094351756935,0.9982699155807496,0.5488128185272216,0.4025102827284071,0.9982699155807496,0.4177223682403564,0.4076981862386067,0.9993274211883544,0.6063061714172363,0.5471031188964843,0.9899987578392028,0.3585870742797851,0.5456366221110026,0.995496153831482
55,0.4832183599472046,0.4048990249633789,0.9982136487960817,0.4832183599472046,0.3071123961059136,0.9982136487960817,0.5483540534973145,0.4022121853298611,0.9982136487960817,0.4180826663970947,0.4075858645968967,0.999306321144104,0.604328727722168,0.548513666788737,0.9899918437004088,0.3605949163436889,0.5479906717936198,0.9956231713294984
56,0.4831660747528076,0.4048502816094292,0.9980384707450868,0.4831660747528076,0.30739762706705265,0.9980384707450868,0.5480904102325439,0.4024568769666883,0.9980384707450868,0.4182417392730713,0.4072436862521701,0.9992995262145996,0.6023370265960694,0.5487022823757596,0.9894551634788512,0.3628833055496215,0.5496092902289497,0.9956562519073486
57,0.4828248500823974,0.4043671290079752,0.997867465019226,0.4828248500823974,0.3076499855375785,0.997867465019226,0.5472553730010986,0.4018907335069444,0.997867465019226,0.4183943271636963,0.406843524509006,0.9992640614509584,0.5997158050537109,0.5490459442138672,0.989128053188324,0.3649237632751465,0.5519583808051215,0.995621383190155
58,0.4829150915145873,0.4041523191663954,0.9976624250411988,0.4829150915145873,0.3079677986480375,0.9976624250411988,0.5470037460327148,0.4020534515380859,0.9976624250411988,0.4188264369964599,0.4062511867947048,0.9992536902427672,0.5977353572845459,0.5499927096896702,0.9881900548934937,0.3671026229858398,0.5514911227756076,0.9955958724021912
59,0.4830002546310424,0.4044808069864908,0.997465968132019,0.4830002546310424,0.3087302961338221,0.997465968132019,0.5468021392822265,0.4024664984809027,0.997465968132019,0.4191983699798584,0.406495115492079,0.9992407560348512,0.5957738876342773,0.5511529710557725,0.987153947353363,0.3691099166870117,0.5524625990125868,0.9954370856285096
60,0.4830498933792114,0.404034784105089,0.9973313808441162,0.4830498933792114,0.30870467386773576,0.9973313808441162,0.5465627193450928,0.4017640007866753,0.9973313808441162,0.4195370674133301,0.4063055674235026,0.9992220401763916,0.5945456981658935,0.5516744825575087,0.9867697954177856,0.3703095912933349,0.5550671895345052,0.9953688383102416
61,0.4832007646560669,0.4041964848836262,0.9972845315933228,0.4832007646560669,0.3088885120420216,0.9972845315933228,0.5467082977294921,0.4022082434760199,0.9972845315933228,0.4196932315826416,0.4061847262912326,0.9992111921310424,0.593366289138794,0.5530125088161892,0.986630380153656,0.3713488578796386,0.5561851501464844,0.9951045513153076
62,0.4832454204559326,0.4043436262342665,0.9972113966941832,0.4832454204559326,0.3090655469193246,0.9972113966941832,0.5467351913452149,0.4024261474609375,0.9972113966941832,0.4197556495666504,0.4062611050075955,0.9992006421089172,0.5915169715881348,0.5512516869439019,0.986331343650818,0.3724831342697143,0.5579150305853949,0.9951390027999878
