frame,Chest_x,Chest_y,Chest_conf,Nose_x,Nose_y,Nose_conf,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf
0,0.3986979246139526,0.4625701056586371,0.9922897219657898,0.3986979246139526,0.31367348292923225,0.9922897219657898,0.305113697052002,0.4294730292426215,0.9922897219657898,0.4922821521759033,0.4956671820746527,0.9986795783042908,0.2829715728759766,0.7430140177408854,0.923825204372406,0.6431599617004394,0.8857603285047743,0.9703454375267028
1,0.3980972170829773,0.4576761245727539,0.9947092533111572,0.3980972170829773,0.30779544273474213,0.9947092533111572,0.3038258790969849,0.4245549519856771,0.9947092533111572,0.4923685550689697,0.4907972971598307,0.9992349147796632,0.2809937000274658,0.7372662014431424,0.9533087611198424,0.6434857368469238,0.8964357164171007,0.9763568639755248
2,0.4002617239952087,0.4600715213351779,0.9946666955947876,0.4002617239952087,0.3056520292117837,0.9946666955947876,0.3038490056991577,0.4239808824327257,0.9946666955947876,0.4966744422912598,0.4961621602376302,0.9992819428443908,0.281882619857788,0.7253587510850694,0.9511526226997375,0.6580039501190186,0.8946701049804687,0.980754256248474
3,0.3996135830879211,0.459265391031901,0.9927654266357422,0.3996135830879211,0.30355736305257763,0.9927654266357422,0.3029687643051147,0.421379640367296,0.9927654266357422,0.4962584018707275,0.4971511416965061,0.9993243217468262,0.2833228826522827,0.7095951504177518,0.937406837940216,0.6682847499847412,0.8837635464138455,0.9855306148529052
4,0.4008953332901001,0.4589572058783636,0.9896034002304076,0.4008953332901001,0.3017254671694214,0.9896034002304076,0.3038541793823242,0.4193277994791666,0.9896034002304076,0.497936487197876,0.4985866122775607,0.9993465542793274,0.2882039546966553,0.7013275146484375,0.903509259223938,0.676884651184082,0.8615731133355035,0.9897818565368652
5,0.4001385331153869,0.4566026475694443,0.9896001815795898,0.4001385331153869,0.3017291539904554,0.9896001815795898,0.3043978929519653,0.4179492526584201,0.9896001815795898,0.4958791732788086,0.4952560424804687,0.9992175102233888,0.2853822469711303,0.6894590589735243,0.9179363250732422,0.6798989295959472,0.8416431003146702,0.9907598495483398
6,0.3985530495643615,0.4574561225043402,0.9839780926704408,0.3985530495643615,0.29883806566312565,0.9839780926704408,0.3009517908096313,0.4167611863878038,0.9839780926704408,0.4961543083190918,0.4981510586208767,0.999204695224762,0.3009311676025391,0.683441162109375,0.8331377506256104,0.7009963989257812,0.8287702772352431,0.9903811812400818
7,0.3998608589172363,0.4561731338500976,0.9835020899772644,0.3998608589172363,0.2966965294133497,0.9835020899772644,0.3025220394134521,0.4134108225504557,0.9835020899772644,0.4971996784210205,0.4989354451497396,0.9992850422859192,0.2879491567611694,0.6462198469373915,0.84323650598526,0.7083716869354248,0.8099894205729167,0.9924784898757936
8,0.4038617610931396,0.4487804412841796,0.9863520860671996,0.4038617610931396,0.30060769229767603,0.9863520860671996,0.3146064758300781,0.4064561631944444,0.9863520860671996,0.4931170463562012,0.4911047193739149,0.9994072914123536,0.2983924388885498,0.6157102372911242,0.9172113537788392,0.7188877105712891,0.785953606499566,0.9952895641326904
9,0.4057610034942627,0.445100000169542,0.9834064841270448,0.4057610034942627,0.29307783912393526,0.9834064841270448,0.3144356250762939,0.4011555565728081,0.9834064841270448,0.4970863819122314,0.489044443766276,0.99936181306839,0.3025388479232788,0.6059522840711805,0.8673627972602844,0.7231679916381836,0.773012203640408,0.9960176348686218
10,0.4034666419029235,0.4416395399305555,0.9730684161186218,0.4034666419029235,0.28923865459059506,0.9730684161186218,0.3113953828811645,0.3986795213487413,0.9730684161186218,0.4955379009246826,0.4845995585123698,0.9993845224380492,0.3025732994079589,0.6017052968343098,0.8408461213111877,0.7187228202819824,0.7641045464409723,0.9972207546234132
11,0.402651035785675,0.4433284335666232,0.9656996726989746,0.402651035785675,0.2898920966308359,0.9656996726989746,0.3095334768295288,0.4009899563259548,0.9656996726989746,0.4957685947418213,0.4856669108072917,0.9993568062782288,0.3144173383712768,0.5922789679633247,0.7602491974830627,0.7281101226806641,0.7544379340277778,0.996957778930664
12,0.4011424541473388,0.440789794921875,0.959129512310028,0.4011424541473388,0.29016778237514873,0.959129512310028,0.3090990543365478,0.4006510416666666,0.959129512310028,0.4931858539581298,0.4809285481770833,0.9992127418518066,0.3268017053604126,0.581508551703559,0.5931909680366516,0.7291746616363526,0.7180554707845052,0.9968333840370178
13,0.4021350026130676,0.4370929718017577,0.9605445265769958,0.4021350026130676,0.2841411354213814,0.9605445265769958,0.3100645780563354,0.3932696024576823,0.9605445265769958,0.4942054271697998,0.4809163411458333,0.999142289161682,0.3215204954147339,0.5466047498914931,0.5750986933708191,0.7356561183929443,0.7128305223253039,0.9967603087425232
14,0.4043138265609741,0.4352741665310329,0.9702240824699402,0.4043138265609741,0.28107593379633355,0.9702240824699402,0.3111300945281982,0.3918646070692274,0.9702240824699402,0.49749755859375,0.4786837259928385,0.9992824196815492,0.3095084428787231,0.5013719346788195,0.7606674432754517,0.7443310737609863,0.6860777960883246,0.9970009922981262
15,0.4066322088241577,0.432206302218967,0.967456579208374,0.4066322088241577,0.2752036943637193,0.967456579208374,0.3116706371307373,0.3881861368815104,0.967456579208374,0.5015937805175781,0.4762264675564236,0.9990835189819336,0.3046376943588257,0.4866778055826823,0.8063783645629883,0.7449281692504883,0.6844395955403646,0.9963260293006896
