frame,Chest_x,Chest_y,Chest_conf,Nose_x,Nose_y,Nose_conf,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf
0,0.5712182760238648,0.3979835086398654,0.9973944425582886,0.5712182760238648,0.251038477458551,0.9973944425582886,0.6664141654968262,0.4211040920681423,0.999483585357666,0.4760223865509033,0.3748629252115885,0.9973944425582886,0.7806642532348633,0.6941557142469618,0.9952881336212158,0.4175376892089844,0.544472164577908,0.9960176348686218
1,0.5743618488311768,0.3974946763780382,0.9975175857543944,0.5743618488311768,0.2542424489483496,0.9975175857543944,0.6670315742492676,0.4205783420138889,0.9992615580558776,0.4816921234130859,0.3744110107421875,0.9975175857543944,0.7685953617095947,0.6915084838867187,0.9951030015945436,0.4336352348327636,0.5543245527479383,0.9962214231491088
2,0.5773945093154906,0.3948261472913954,0.9971132278442384,0.5773945093154906,0.2523455636364218,0.9971132278442384,0.6699501991271972,0.4161799536810981,0.9990708827972412,0.4848388195037841,0.3734723409016927,0.9971132278442384,0.7584079742431641,0.6960343254937066,0.9940787553787231,0.4407681465148926,0.5633138868543837,0.996190309524536
3,0.5811264276504516,0.393470107184516,0.9969052672386168,0.5811264276504516,0.25244190135338707,0.9969052672386168,0.6729096412658692,0.4138509114583333,0.9990002512931824,0.4893432140350341,0.3730893029106988,0.9969052672386168,0.750825023651123,0.7023322211371528,0.9941169023513794,0.4479333877563476,0.5648337046305338,0.9958122372627258
4,0.5835977554321289,0.3913341522216796,0.9969025254249572,0.5835977554321289,0.2503974367145231,0.9969025254249572,0.6752408981323242,0.412061055501302,0.9989211559295654,0.4919546127319336,0.3706072489420572,0.9969025254249572,0.7433350086212158,0.7004205491807726,0.994784653186798,0.4574491024017334,0.5679165734185113,0.9949299693107604
5,0.5861527442932128,0.3881508721245659,0.9969411492347716,0.5861527442932128,0.2479270322855599,0.9969411492347716,0.6772601127624511,0.4090897454155816,0.9987384676933287,0.4950453758239746,0.3672119988335503,0.9969411492347716,0.7383899211883544,0.7009784274631077,0.9945816397666932,0.4635700225830078,0.5728869967990451,0.9950870871543884
6,0.5897433519363403,0.3874495400322808,0.9975029826164246,0.5897433519363403,0.24711551815688126,0.9975029826164246,0.6809256553649903,0.4083902994791666,0.9986869692802428,0.4985610485076904,0.366508780585395,0.9975029826164246,0.7354438781738282,0.7029681735568576,0.9948521256446838,0.4694134712219238,0.578143564860026,0.9951540231704712
7,0.593096923828125,0.3834582646687825,0.9974428415298462,0.593096923828125,0.24250528654322084,0.9974428415298462,0.6850442886352539,0.4028435601128472,0.9987697005271912,0.5011495590209961,0.3640729692247179,0.9974428415298462,0.7340116024017334,0.6985122680664062,0.9948300719261168,0.4774754047393799,0.5792714012993707,0.9943155646324158
8,0.5967111349105835,0.3800928115844726,0.9973474740982056,0.5967111349105835,0.2389972162882782,0.9973474740982056,0.6888228416442871,0.3991563585069444,0.9984014630317688,0.5045994281768799,0.3610292646620008,0.9973474740982056,0.7348136901855469,0.6933431837293836,0.9940709471702576,0.4823850154876709,0.5826089647081163,0.9938730001449584
9,0.6006731271743775,0.3755797492133246,0.9972189664840698,0.6006731271743775,0.23418333269031827,0.9972189664840698,0.6929853439331055,0.3946640014648437,0.9982806444168092,0.5083609104156495,0.3564954969618055,0.9972189664840698,0.7358773231506348,0.6897618611653645,0.9934321641921996,0.4865549564361572,0.5798040178087023,0.9935884475708008
10,0.6043750286102295,0.3726365195380317,0.9966506361961364,0.6043750286102295,0.23228056561327406,0.9966506361961364,0.6962623596191406,0.3903052012125651,0.99833482503891,0.5124876976013184,0.3549678378634983,0.9966506361961364,0.737255334854126,0.687831539577908,0.9933213591575624,0.4893745422363281,0.5728818257649739,0.9929981231689452
11,0.6074043035507202,0.3687766393025716,0.996749997138977,0.6074043035507202,0.2297760186923848,0.996749997138977,0.6985410690307617,0.3855479770236545,0.9983709454536438,0.5162675380706787,0.3520053015814887,0.996749997138977,0.7407697200775146,0.6783611721462673,0.9938929080963136,0.4934264183044433,0.56915406121148,0.9928313493728638
12,0.6114674568176269,0.3667226155598958,0.9966458678245544,0.6114674568176269,0.2286630840441813,0.9966458678245544,0.7020527839660644,0.3830199347601996,0.998348593711853,0.5208821296691895,0.350425296359592,0.9966458678245544,0.7436475276947021,0.6802928500705295,0.9933302998542786,0.4967909812927246,0.5584924062093098,0.9933057427406312
13,0.6147000789642334,0.364841185675727,0.997404158115387,0.6147000789642334,0.2276303386118663,0.997404158115387,0.704824161529541,0.3804976145426432,0.998264729976654,0.5245759963989258,0.3491847568088108,0.997404158115387,0.7490383625030518,0.6731309678819445,0.9921773076057434,0.4993521213531494,0.5569703420003255,0.9933725595474244
14,0.6183562517166138,0.3624453014797634,0.99738746881485,0.6183562517166138,0.2266702817642172,0.99738746881485,0.7077079296112061,0.3769210391574435,0.997866690158844,0.5290045738220215,0.3479695638020833,0.99738746881485,0.7544926643371582,0.6654212527804905,0.9916610717773438,0.5018443107604981,0.5513325585259332,0.9936497807502748
15,0.6225007057189942,0.3608055962456596,0.9974632263183594,0.6225007057189942,0.22773750745630278,0.9974632263183594,0.7098323345184326,0.3763945685492622,0.9985887408256532,0.5351690769195556,0.3452166239420572,0.9974632263183594,0.7590138435363769,0.6676275889078777,0.9939157366752625,0.5034581184387207,0.5426475524902343,0.9941645264625548
16,0.6262402296066284,0.3557849884033203,0.99725741147995,0.6262402296066284,0.22577828528747612,0.99725741147995,0.7117516994476318,0.3699156019422743,0.998588502407074,0.540728759765625,0.3416543748643663,0.99725741147995,0.7659024238586426,0.6446379767523871,0.9954428672790528,0.502443790435791,0.5376625484890408,0.9947742819786072
17,0.6290234804153443,0.3516931957668728,0.9977218508720398,0.6290234804153443,0.22371377709196197,0.9977218508720398,0.7132148265838623,0.3655226389567057,0.9988279938697816,0.5448321342468262,0.3378637525770399,0.9977218508720398,0.7745171546936035,0.630034679836697,0.9961187839508056,0.5026815891265869,0.5315168168809679,0.9952098727226256
18,0.6312913179397583,0.3481710222032335,0.998120367527008,0.6312913179397583,0.2221475404036552,0.998120367527008,0.71429443359375,0.3611753675672743,0.9989842772483826,0.5482882022857666,0.3351666768391927,0.998120367527008,0.7815260887145996,0.6153753492567274,0.9962645173072816,0.503981351852417,0.5206330193413629,0.9955489635467528
19,0.6328534841537475,0.3446968926323784,0.9983152151107788,0.6328534841537475,0.21972766319677872,0.9983152151107788,0.7150904655456543,0.358042483859592,0.9991164803504944,0.5506165027618408,0.3313513014051649,0.9983152151107788,0.7907427787780762,0.6032486385769315,0.9967798590660096,0.5003509521484375,0.5109786563449435,0.9951398372650146
20,0.6343150615692139,0.3421731101142035,0.9985278844833374,0.6343150615692139,0.21806190978240303,0.9985278844833374,0.7160535335540772,0.3550129784478081,0.9992086291313172,0.5525765895843506,0.329333241780599,0.9985278844833374,0.7980276584625244,0.5945738050672743,0.9968721270561218,0.4959918022155761,0.5015677134195964,0.9951190948486328
21,0.6353545904159545,0.339237806532118,0.998655080795288,0.6353545904159545,0.21415574781514055,0.998655080795288,0.7178755760192871,0.3512316385904948,0.9993187189102172,0.5528336048126221,0.3272439744737413,0.998655080795288,0.806097412109375,0.587303966946072,0.9969660639762878,0.4913344860076904,0.4902656555175781,0.994978964328766
22,0.6360005855560302,0.3346483654446072,0.9986311793327332,0.6360005855560302,0.21047740371613516,0.9986311793327332,0.7180311203002929,0.3457670847574869,0.999431312084198,0.5539700508117675,0.3235296461317274,0.9986311793327332,0.8106901168823242,0.5690248277452257,0.9977091550827026,0.4883123397827148,0.4766201019287109,0.99506676197052
23,0.6356584548950195,0.3301198429531521,0.9987286925315856,0.6356584548950195,0.2055734460225885,0.9987286925315856,0.71790771484375,0.3414862314860026,0.9995098114013672,0.553409194946289,0.3187534544203017,0.9987286925315856,0.8164860725402832,0.5486398061116536,0.997706413269043,0.4851822853088379,0.4637123531765408,0.995063841342926
24,0.6356191873550415,0.326359388563368,0.9986597299575806,0.6356191873550415,0.20262672364715228,0.9986597299575806,0.7173327445983887,0.3376393636067708,0.9996135830879213,0.5539056301116944,0.3150794135199652,0.9986597299575806,0.8183332443237304,0.5211621602376302,0.9981879591941832,0.4787445545196533,0.4497270372178819,0.9954647421836852
25,0.6357570648193359,0.3216427909003363,0.9985939860343932,0.6357570648193359,0.19731870097177573,0.9985939860343932,0.7177159309387207,0.333983400132921,0.9996521472930908,0.5537981986999512,0.3093021816677517,0.9985939860343932,0.8255349159240722,0.5135837131076388,0.9980753660202026,0.4730813026428223,0.4333914862738715,0.9949376583099364
26,0.6351565837860107,0.3192656411064994,0.9985095858573914,0.6351565837860107,0.19542310031452967,0.9985095858573914,0.7169547080993652,0.3304683261447482,0.9996769428253174,0.5533584594726563,0.3080629560682508,0.9985095858573914,0.8265909194946289,0.4911783854166666,0.9983364939689636,0.4705834865570068,0.4186479356553819,0.9949957132339478
27,0.633939552307129,0.3170195579528808,0.9984509944915771,0.633939552307129,0.19253175153795976,0.9984509944915771,0.7162068843841553,0.3279619852701823,0.9997292160987854,0.5516722202301025,0.3060771306355794,0.9984509944915771,0.828676986694336,0.4732056087917752,0.9980335831642152,0.4655158042907715,0.4107499864366319,0.9942303895950316
28,0.6313201189041138,0.3146863513522677,0.998577117919922,0.6313201189041138,0.19393976364359405,0.998577117919922,0.7110379219055176,0.3258647070990668,0.9996484518051147,0.5516023159027099,0.3035079956054687,0.998577117919922,0.8267189979553222,0.4521939595540364,0.996910035610199,0.4649550914764404,0.3922292921278212,0.9935110211372375
29,0.6287718534469604,0.3134889178805881,0.9985673427581788,0.6287718534469604,0.19296257510364434,0.9985673427581788,0.7083634376525879,0.3245091756184896,0.9996812343597412,0.549180269241333,0.3024686601426866,0.9985673427581788,0.8255680084228516,0.4395560370551215,0.9969468712806702,0.4589532852172852,0.3838518778483072,0.9931962490081788
30,0.6261324167251587,0.3113975630866156,0.9988390803337096,0.6261324167251587,0.19062930343536696,0.9988390803337096,0.705838680267334,0.3227607303195529,0.9996708631515504,0.5464261531829834,0.3000343958536783,0.9988390803337096,0.8221910476684571,0.4258104112413194,0.9967643022537231,0.4554948329925537,0.3706551021999783,0.9936382174491882
